,Date,Price,market_cap,total_volume
133,2021-01-25 00:00:00+00:00,0.6042201167543201,10949328.500477282,1491240.281020196
134,2021-01-26 00:00:00+00:00,0.5848982649224209,10878780.440362204,1152422.3415028749
135,2021-01-27 00:00:00+00:00,0.6162948647552472,12146918.995916115,2256366.347153764
136,2021-01-28 00:00:00+00:00,0.6216912532217272,12601753.270086044,1854405.9263661264
137,2021-01-29 00:00:00+00:00,0.7007661775011502,15785724.639590709,6459390.457279532
138,2021-01-30 00:00:00+00:00,0.6902923577728666,14934937.563105203,2597061.717516673
139,2021-01-31 00:00:00+00:00,0.6749073849633304,14281583.439295627,1515773.4228327628
140,2021-02-01 00:00:00+00:00,0.6589400904192877,13482826.135754148,1344999.4950939636
141,2021-02-02 00:00:00+00:00,0.6702971718864207,13876604.594340364,1330840.1884682025
142,2021-02-03 00:00:00+00:00,0.6685594417560385,14224757.233327948,1587301.4377210287
143,2021-02-04 00:00:00+00:00,0.6853354717539868,14600039.882095937,1424270.8850670755
144,2021-02-05 00:00:00+00:00,0.6975773502533957,15231340.529637787,1350894.494115674
145,2021-02-06 00:00:00+00:00,0.7459874800750551,17393104.89462417,3066603.3058135603
146,2021-02-07 00:00:00+00:00,0.7508562002662337,17915017.668851744,2368416.657360984
147,2021-02-08 00:00:00+00:00,0.807129294747107,20259400.248047862,3880830.806358041
148,2021-02-09 00:00:00+00:00,0.8193048247753998,21004640.502160195,2415909.6263192752
149,2021-02-10 00:00:00+00:00,0.8209441136189409,21026627.60887618,2292225.749673712
150,2021-02-11 00:00:00+00:00,0.8352796797744,21652504.87167867,3165227.0495422804
151,2021-02-12 00:00:00+00:00,0.893842578527584,24613876.99703222,3707441.848962849
152,2021-02-13 00:00:00+00:00,0.9440615550309972,27359418.69047521,4122379.8578952486
153,2021-02-14 00:00:00+00:00,1.057535353809863,34521808.479767784,7778354.427597486
154,2021-02-15 00:00:00+00:00,1.2410119149203638,46582250.14243645,17337728.44867639
155,2021-02-16 00:00:00+00:00,1.1587550989272275,41587599.37551868,8576317.503825063
156,2021-02-17 00:00:00+00:00,1.1943248767986774,43193855.46370198,6693276.349033678
157,2021-02-18 00:00:00+00:00,1.1861178209253285,43205362.43049022,5586369.441770081
158,2021-02-19 00:00:00+00:00,1.2408681928505183,46338908.21590855,5982363.967354469
159,2021-02-20 00:00:00+00:00,1.2159082128305114,45422250.06593879,5584980.257065283
160,2021-02-21 00:00:00+00:00,1.28897808397502,50192561.41315791,9013492.011443004
161,2021-02-22 00:00:00+00:00,1.3037984724873104,51764185.67106838,4829951.228004851
162,2021-02-23 00:00:00+00:00,1.262151596407208,47196624.461066045,8802698.105690615
163,2021-02-24 00:00:00+00:00,1.2031709643119544,44081005.569704406,9735363.190393986
164,2021-02-25 00:00:00+00:00,1.393680961063223,56429595.13407172,10957536.605070788
165,2021-02-26 00:00:00+00:00,1.4081777680715195,60141535.45792116,15865659.384619072
166,2021-02-27 00:00:00+00:00,1.4488750656829754,62562305.34535297,9637925.854357189
167,2021-02-28 00:00:00+00:00,1.450091513790028,62308000.589411184,6818415.284608457
168,2021-03-01 00:00:00+00:00,1.4746663766599453,61905728.28512404,12067355.555910852
169,2021-03-02 00:00:00+00:00,1.6107406546676593,72256382.36737578,18784714.4287138
170,2021-03-03 00:00:00+00:00,1.658606327010402,77672051.37814966,35719752.74255111
171,2021-03-04 00:00:00+00:00,1.624096776512128,74877248.64192872,19135749.4447136
172,2021-03-05 00:00:00+00:00,1.657314086911321,77895220.31194778,40606187.0973819
173,2021-03-06 00:00:00+00:00,1.590990289050477,72163539.9161347,28719033.08958713
174,2021-03-07 00:00:00+00:00,1.444007542550119,62576121.32735406,27097720.08000372
175,2021-03-08 00:00:00+00:00,1.427532036146404,60533764.0068733,22714523.63200422
176,2021-03-09 00:00:00+00:00,1.440502119509256,61012485.05196212,24072074.771040708
177,2021-03-10 00:00:00+00:00,1.4955754746585403,64600282.067196,26964799.198064115
178,2021-03-11 00:00:00+00:00,1.411711702923064,59711558.77042017,24808719.97321215
179,2021-03-12 00:00:00+00:00,1.3636552971230835,55849102.935092255,21739113.815433454
180,2021-03-13 00:00:00+00:00,1.4497787589617586,61014993.54150797,25806886.10942068
181,2021-03-14 00:00:00+00:00,1.568431596822382,72368526.81094633,36509138.127530985
182,2021-03-15 00:00:00+00:00,1.7447005641269782,93014960.54099782,58350427.60923338
183,2021-03-16 00:00:00+00:00,1.6360151946052623,83173243.61421363,39847997.127157256
184,2021-03-17 00:00:00+00:00,1.6037729888935448,79715772.40755953,20363030.472694
185,2021-03-18 00:00:00+00:00,1.5865824680919216,77595452.85198171,22523899.475291062
186,2021-03-19 00:00:00+00:00,1.5380118597549943,75048659.44415788,16808113.114822604
187,2021-03-20 00:00:00+00:00,1.5252426331981743,73802837.23083122,17368576.830725893
188,2021-03-21 00:00:00+00:00,1.5122563427636868,72560697.48618513,15734288.850842075
189,2021-03-22 00:00:00+00:00,1.4551086406296223,69129231.71087094,15001441.191136856
190,2021-03-23 00:00:00+00:00,1.426444933215329,66739642.78756844,16286451.165702134
